Using cpu device
Logging to C:\Users\hntran\asv_runs\tensorboard\ppo_formulation_seed0_v2_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    value_loss           | 0.258       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.8        |
|    ep_rew_mean          | 29.5        |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 120         |
|    time_elapsed         | 5480        |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.022737656 |
|    clip_fraction        | 0.218       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2          |
|    explained_variance   | 0.771       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0809      |
|    n_updates            | 1132        |
|    policy_gradient_loss | -0.0173     |
|    std                  | 0.658       |
|    value_loss           | 0.376       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.3        |
|    ep_rew_mean          | 54.3        |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 121         |
|    time_elapsed         | 5530        |
|    total_timesteps      | 619520      |
| train/                  |             |
|    approx_kl            | 0.023990514 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.99       |
|    explained_variance   | 0.809       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0876      |
|    n_updates            | 1142        |
|    policy_gradient_loss | -0.0169     |
|    std                  | 0.658       |
|    value_loss           | 0.465       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 58.6       |
|    ep_rew_mean          | 48.2       |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 122        |
|    time_elapsed         | 5580       |
|    total_timesteps      | 624640     |
| train/                  |            |
|    approx_kl            | 0.02681999 |
|    clip_fraction        | 0.212      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.99      |
|    explained_variance   | 0.811      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0478     |
|    n_updates            | 1152       |
|    policy_gradient_loss | -0.0175    |
|    std                  | 0.656      |
|    value_loss           | 0.273      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.5        |
|    ep_rew_mean          | 74.2        |
| time/                   |             |
|    fps                  | 111         |
|    iterations           | 123         |
|    time_elapsed         | 5631        |
|    total_timesteps      | 629760      |
| train/                  |             |
|    approx_kl            | 0.032472044 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.99       |
|    explained_variance   | 0.813       |
|    learning_rate        | 0.0003      |
