Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed1_v11_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    total_timesteps      | 583680     |
| train/                  |            |
|    approx_kl            | 0.02507239 |
|    clip_fraction        | 0.193      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.67      |
|    explained_variance   | 0.821      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.356      |
|    n_updates            | 1009       |
|    policy_gradient_loss | -0.00598   |
|    std                  | 0.557      |
|    value_loss           | 0.926      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.6        |
|    ep_rew_mean          | 1.02        |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 115         |
|    time_elapsed         | 4560        |
|    total_timesteps      | 588800      |
| train/                  |             |
|    approx_kl            | 0.030200502 |
|    clip_fraction        | 0.262       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.67       |
|    explained_variance   | 0.81        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.225       |
|    n_updates            | 1019        |
|    policy_gradient_loss | -0.0223     |
|    std                  | 0.557       |
|    value_loss           | 0.852       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.7        |
|    ep_rew_mean          | -39.9       |
| time/                   |             |
|    fps                  | 128         |
|    iterations           | 116         |
|    time_elapsed         | 4604        |
|    total_timesteps      | 593920      |
| train/                  |             |
|    approx_kl            | 0.045011967 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.66       |
|    explained_variance   | 0.81        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.185       |
|    n_updates            | 1024        |
|    policy_gradient_loss | -0.00878    |
|    std                  | 0.554       |
|    value_loss           | 0.704       |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.7       |
|    ep_rew_mean          | -29.4      |
| time/                   |            |
|    fps                  | 128        |
|    iterations           | 117        |
|    time_elapsed         | 4648       |
|    total_timesteps      | 599040     |
| train/                  |            |
|    approx_kl            | 0.03067021 |
|    clip_fraction        | 0.252      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.65      |
|    explained_variance   | 0.803      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.157      |
|    n_updates            | 1032       |
|    policy_gradient_loss | -0.0158    |
|    std                  | 0.552      |
|    value_loss           | 0.814      |
----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
