Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v8_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    loss                 | 0.335       |
|    n_updates            | 821         |
|    policy_gradient_loss | -0.0122     |
|    std                  | 0.606       |
|    value_loss           | 0.86        |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.5        |
|    ep_rew_mean          | -70.3       |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 95          |
|    time_elapsed         | 5147        |
|    total_timesteps      | 486400      |
| train/                  |             |
|    approx_kl            | 0.025850082 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.83       |
|    explained_variance   | 0.847       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.266       |
|    n_updates            | 827         |
|    policy_gradient_loss | -0.00964    |
|    std                  | 0.603       |
|    value_loss           | 0.722       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.9        |
|    ep_rew_mean          | -25.5       |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 96          |
|    time_elapsed         | 5206        |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.027814228 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.82       |
|    explained_variance   | 0.846       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.261       |
|    n_updates            | 837         |
|    policy_gradient_loss | -0.0194     |
|    std                  | 0.601       |
|    value_loss           | 0.931       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.6        |
|    ep_rew_mean          | 5.47        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 97          |
|    time_elapsed         | 5260        |
|    total_timesteps      | 496640      |
| train/                  |             |
|    approx_kl            | 0.024384271 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.81        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.162       |
|    n_updates            | 847         |
|    policy_gradient_loss | -0.0227     |
|    std                  | 0.596       |
|    value_loss           | 0.689       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 52.8      |
|    ep_rew_mean          | -42.6     |
| time/                   |           |
|    fps                  | 93        |
|    iterations           | 98        |
|    time_elapsed         | 5353      |
|    total_timesteps      | 501760    |
| train/                  |           |
|    approx_kl            | 0.0316834 |
|    clip_fraction        | 0.238     |
