Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v12_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    learning_rate        | 0.0003      |
|    loss                 | 0.262       |
|    n_updates            | 1058        |
|    policy_gradient_loss | -0.0138     |
|    std                  | 0.542       |
|    value_loss           | 0.864       |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.9        |
|    ep_rew_mean          | -69.6       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 129         |
|    time_elapsed         | 5047        |
|    total_timesteps      | 660480      |
| train/                  |             |
|    approx_kl            | 0.048253093 |
|    clip_fraction        | 0.244       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.754       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.3         |
|    n_updates            | 1066        |
|    policy_gradient_loss | -0.0183     |
|    std                  | 0.543       |
|    value_loss           | 1.25        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.1        |
|    ep_rew_mean          | -87.8       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 130         |
|    time_elapsed         | 5087        |
|    total_timesteps      | 665600      |
| train/                  |             |
|    approx_kl            | 0.039598733 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.751       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.471       |
|    n_updates            | 1069        |
|    policy_gradient_loss | -0.00129    |
|    std                  | 0.543       |
|    value_loss           | 1.56        |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.1        |
|    ep_rew_mean          | -92.2       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 131         |
|    time_elapsed         | 5127        |
|    total_timesteps      | 670720      |
| train/                  |             |
|    approx_kl            | 0.022471722 |
|    clip_fraction        | 0.255       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.739       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.13        |
|    n_updates            | 1070        |
|    policy_gradient_loss | 0.0134      |
|    std                  | 0.543       |
|    value_loss           | 2.24        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.3        |
|    ep_rew_mean          | -106        |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 132         |
|    time_elapsed         | 5169        |
|    total_timesteps      | 675840      |
| train/                  |             |
|    approx_kl            | 0.028465532 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.746       |
|    learning_rate        | 0.0003      |
